f735ed9a-0a44-3c3e-8e39-daf966c60947,https://www.gov.uk/government/publications/risk-potential-assessment-form,www.gov.uk,2018-11-28T12:16:00.000+00:00,,,Risk potential assessment form
5072e0c3-5b91-384e-9ba5-b17ec9d6dfe3,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/722926/csv-ipa-government-major-projects-portfolio-data-september-2017.csv/preview,www.gov.uk,2018-07-04T12:30:00+01:00,,,"Annual Report on Major Projects 2017 to 2018, consolidated data and narratives (csv)"
c526ab41-92ff-3865-81ba-105fddf32aac,https://www.gov.uk/government/publications/d-day-75-events-in-the-uk-and-france/d-day-75-events-in-the-uk-and-france,www.gov.uk,,,,D-Day 75 events in the UK and France
c67b9037-74fc-3d1f-a729-e3a0ebc03640,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/62391/No10_Special_Adviser_hospitality.csv/preview,www.gov.uk,2011-12-09T00:00:00+00:00,,,Special Advisers in No10 Hospitality – April to June 2011
42b2b68b-a943-3f82-a40a-cee792d069ed,https://www.gov.uk/government/news/dstl-unveils-uks-first-defence-wargaming-centre,www.gov.uk,,,,Dstl Unveils UK's First Defence Wargaming Centre
0b73bfab-0b18-3319-b6bf-721fa645ab25,https://www.gov.uk/guidance/digital-marketplace-buyers-guide,www.gov.uk,2019-10-01T10:28:31.000+01:00,,,Buying services on the Digital Marketplace
ec829306-28b1-328f-8f8c-63082042d14a,https://www.gov.uk/guidance/g-cloud-buyers-guide,www.gov.uk,2019-11-12T13:57:54.000+00:00,,,G-Cloud buyers' guide
6de85072-a7da-3429-985c-15e3e87589e4,https://www.gov.uk/government/organisations/digital-data-and-technology-profession,www.gov.uk,2019-04-15,,,"Digital, Data and Technology Profession"
74d1503c-7f99-393d-9cbf-b00ccd6aebc3,https://supplierregistration.cabinetoffice.gov.uk/dps,supplierregistration.cabinetoffice.gov.uk,,,,Dynamic Purchasing System Marketplace
c964d1f9-ef43-346f-9572-3ff347bb6c92,https://supplierregistration.cabinetoffice.gov.uk/dps/uss,supplierregistration.cabinetoffice.gov.uk,,,,Dynamic Purchasing System Marketplace
3cb12e03-f313-3425-b352-2c1556182800,https://supplierregistration.cabinetoffice.gov.uk/dps-suppliers/qualityassurancetesting,supplierregistration.cabinetoffice.gov.uk,,,,Appointed suppliers
f66b92a5-4a23-3433-9e02-8269824df863,https://www.gov.uk/government/news/civil-servants-join-accelerated-apprenticeship,www.gov.uk,,,,Civil Servants join Software Developer Accelerated Apprenticeship
488dde32-b355-3cf3-8b46-cb0b0508b76b,https://www.gov.uk/guidance/digital-and-agile-awareness-for-analysts-course-description,www.gov.uk,2020-01-30T15:00:14.000+00:00,,,Digital Leadership
7453a49b-3e4e-3ac6-8137-97ee8628284b,https://www.gov.uk/guidance/digital-and-agile-awareness-course-description,www.gov.uk,2020-02-03T13:55:43.000+00:00,,,Digital and agile awareness course description
45b47b18-33dd-307f-877d-23e698e88d47,https://www.gov.uk/search/guidance-and-regulation?organisations%5B%5D=digital-data-and-technology-profession&parent=digital-data-and-technology-profession,www.gov.uk,2020-02-03,,,Guidance and regulation
8f13443c-6607-3484-ad61-36fb59c48d65,https://www.gov.uk/guidance/working-level-for-business-analysts-course-description,www.gov.uk,2020-02-04T11:07:47.000+00:00,,,Working level for business analysts course description
87bd36d3-b887-3bd6-82da-d1428c83ecbd,https://www.gov.uk/guidance/working-level-for-delivery-managers-course-description,www.gov.uk,2020-02-04T11:11:11.000+00:00,,,Working level for delivery managers course description
43771618-3864-32fd-bcdb-4d7abd334949,https://www.gov.uk/search/all?order=updated-newest&organisations%5B%5D=digital-data-and-technology-profession&parent=digital-data-and-technology-profession,www.gov.uk,2020-02-04,,,Searchall content
37063547-a9a8-3124-b2d8-2ba83a6f0cbd,https://gdsacademy.campaign.gov.uk/,gdsacademy.campaign.gov.uk,,,,GDS Academy
a264fe52-abe8-327b-a5ea-99bcb3df515e,https://www.gov.uk/service-manual/agile-delivery/how-the-beta-phase-works,www.gov.uk,2019-05-08T08:37:25+00:00,,,How the beta phase works
65f37d33-417a-3eac-82a4-0a96277393f3,https://www.gov.uk/service-manual,www.gov.uk,,,,Service Manual
132a8c62-33b0-330b-b362-b58a466f8045,https://www.gov.uk/service-manual/technology/quality-assurance-testing-your-service-regularly,www.gov.uk,2017-06-28T13:38:17+00:00,,,Quality assurance: testing your service regularly
a648f345-7843-3edc-abae-5aa19c7d375d,https://www.gov.uk/service-manual/design/making-your-service-more-inclusive,www.gov.uk,2018-08-14T11:10:11+00:00,,,Making your service more inclusive
2715c640-93a6-381b-896d-c972534a8989,https://www.gov.uk/service-manual/agile-delivery/how-the-live-phase-works,www.gov.uk,2019-05-08T08:37:44+00:00,,,How the live phase works
5dd117fc-27f9-3da3-8a73-f458db4ebaf9,https://www.gov.uk/service-manual/design/introduction-designing-government-services,www.gov.uk,2018-11-05T13:17:57+00:00,,,Designing good government services: an introduction
9dfea079-1872-393e-9da2-bc242ae77f95,https://www.gov.uk/service-manual/agile-delivery/retiring-your-service,www.gov.uk,2016-08-04T12:58:35+00:00,,,Retiring your service
9c617e49-35f0-3fe9-8534-dd42bdd318b4,https://www.gov.uk/guidance/government-design-principles,www.gov.uk,2019-09-10T13:25:55.000+01:00,,,Government Design Principles
5ec36e20-f944-3fe5-ac19-5fedae0effa0,https://design-system.service.gov.uk/components/accordion/,design-system.service.gov.uk,,,,AccordionExperimentalThis component is currently experimental becausemore researchis needed to validate it.
958a7ed4-37f6-3f7f-bf6d-83cb1b39a5d1,https://www.gov.uk/service-manual/agile-delivery/running-your-service-in-a-sustainable-way,www.gov.uk,2018-11-26T15:39:19+00:00,,,Running your service in a sustainable way
4dd70809-d490-3ad5-83b7-6f98f84a3323,https://www.gov.uk/service-manual/user-research/user-research-in-live,www.gov.uk,2016-11-18T15:35:15+00:00,,,User research in live
8342f64e-3833-316a-8bc1-5fc4f1a2f882,https://www.gov.uk/service-manual/the-team/set-up-a-service-team,www.gov.uk,2016-05-23T09:56:23+00:00,,,Set up a service team at each phase
c459df91-4340-3700-81cd-0ef112052ad6,https://www.gov.uk/service-manual/measuring-success/measuring-service-benefits,www.gov.uk,2018-06-20T14:28:04+00:00,,,Measuring the benefits of your service
d31a6389-ea38-3db7-bdbc-659a613d6fd9,https://www.gov.uk/service-manual/agile-delivery/core-principles-agile,www.gov.uk,2016-05-23T09:59:52+00:00,,,Core principles of agile
ff95e256-64f1-3fe4-8879-8273c31c90c7,https://www.gov.uk/service-manual/the-team/working-contractors-third-parties,www.gov.uk,2018-05-21T15:16:55+00:00,,,Working with contractors or third parties
15bdd157-1cf7-3306-943c-f6f8a2ca8c90,https://www.gov.uk/service-manual/agile-delivery/how-the-discovery-phase-works,www.gov.uk,2019-05-08T08:36:45+00:00,,,How the discovery phase works
c4b29d32-1705-3766-80de-6d400c2f79a9,https://www.gov.uk/guidance/make-your-website-or-app-accessible-and-publish-an-accessibility-statement,www.gov.uk,2019-08-23T14:08:33.000+01:00,,,Make your website or app accessible and publish an accessibility statement
e1162e90-ed0d-3903-ad6f-60ba4cfb8839,https://www.gov.uk/service-manual/communities/performance-and-data-analysis-community,www.gov.uk,2017-09-22T12:44:04+00:00,,,Performance analysis community
33104bc1-e75b-36d5-a26b-10fa99cd6308,https://gds.blog.gov.uk/2013/11/22/reaching-all-our-users/,gds.blog.gov.uk,2013-11-22T16:04:36+00:00,,,BlogGovernment Digital Service
6e62fd41-8c76-329b-8df5-cd10c6eb2a5a,https://www.gov.uk/service-manual/user-research/how-user-research-improves-service-design,www.gov.uk,2017-03-23T14:47:55+00:00,,,User research for government services: an introduction
c3e9969d-682c-38d7-b93b-ca8c23a43ed5,https://data.gov.uk/data/contracts-finder-archive/search/?query=security,data.gov.uk,,,,Search Results
25d69f3c-4de7-391d-87d7-55adce8e3d66,https://data.gov.uk/data/contracts-finder-archive/contract/487327/,data.gov.uk,,,,Security Accreditation Analyst
d2cfab74-90a6-346e-b7de-975fda95b19e,https://www.gov.uk/service-manual/communities,www.gov.uk,,,,Communities
c3966efa-0c03-30a9-ac46-8854f8f557df,https://www.gov.uk/service-manual/the-team,www.gov.uk,,,,The team
cb5f8bb7-c480-37c5-a7fa-c25d0e767c6c,https://www.gov.uk/service-manual/service-standard,www.gov.uk,,,,Service Standard
fa7c3be0-c3a3-3836-adef-ee39d4f7cbf1,https://www.gov.uk/guidance/gds-api-technical-and-data-standards,www.gov.uk,2019-08-01T14:15:27.000+01:00,,,API technical and data standards (v2 - 2019)
5598ee55-bc9f-3e45-acda-9b02f98d0808,https://www.gov.uk/service-manual/user-research/sharing-user-research-findings,www.gov.uk,2016-05-24T15:47:36+00:00,,,Sharing user research findings
78fb520c-79c6-32c4-b402-dadb99d4e764,https://www.gov.uk/service-manual/technology/working-with-open-standards,www.gov.uk,2016-09-15T14:27:37+00:00,,,Working with open standards
3bc13d5f-c5ae-3997-b380-dc0d1287c5e6,https://dwpdigital.blog.gov.uk/2016/11/01/one-million-up-what-weve-learned-from-building-check-your-state-pension/,dwpdigital.blog.gov.uk,2016-11-01T11:27:48+00:00,,,BlogDWP Digital
f81a0dc4-57ca-30ec-88c7-c25d0fe09254,https://www.gov.uk/service-manual/user-research/start-by-learning-user-needs,www.gov.uk,2017-03-23T17:03:26+00:00,,,Learning about users and their  needs
31a6527b-b470-340a-a097-f961a0d6575c,https://technology.blog.gov.uk/2016/07/26/considering-our-approach-to-api-iteration/,technology.blog.gov.uk,2016-07-26T15:21:59+01:00,,,BlogTechnology in government
e1934552-6cf9-372a-872b-b38e17252927,https://www.gov.uk/guidance/technical-writer,www.gov.uk,,,,Technical writer
75d0c678-1e2d-3668-80fb-6e386193b75f,https://www.gov.uk/guidance/make-things-secure,www.gov.uk,2020-01-27T13:28:14.000+00:00,,,Make things secure
c1706aee-dff4-30b4-bb22-2e6449d0a25d,https://www.gov.uk/government/publications/technology-code-of-practice/technology-code-of-practice,www.gov.uk,,,,Technology Code of Practice
208acff8-8443-3093-a290-f8ed0ecb4143,https://www.gov.uk/service-manual/user-research/understanding-users-who-dont-use-digital-services,www.gov.uk,2016-06-28T10:50:22+00:00,,,Understanding users who don't use digital services
bd7eed27-ab42-3319-b791-8d908a40b142,https://www.gov.uk/service-manual/agile-delivery,www.gov.uk,,,,Agile delivery
d29ef076-4fad-36ce-a24c-35de0f0c64bf,https://www.gov.uk/service-manual/user-research/user-research-in-beta,www.gov.uk,2016-11-18T15:35:07+00:00,,,User research in beta
66e32c8f-a5cc-335b-9227-c5ac86c4e70a,https://www.gov.uk/service-manual/communities/agile-delivery-community,www.gov.uk,2016-08-05T11:06:53+00:00,,,Agile delivery community
be3f15e3-e327-3989-921c-8d2211eee11a,https://www.gov.uk/service-manual/agile-delivery/email-signup,www.gov.uk,,,,Service Manual – Agile delivery
ef093c14-af37-3b88-bcc6-4c37e73b2a0d,https://www.gov.uk/service-manual/service-assessments/how-service-assessments-work,www.gov.uk,2019-06-28T13:30:41+00:00,,,What happens at a service assessment
618ff56e-08d7-3421-9399-5086708bce58,https://www.gov.uk/service-manual/agile-delivery/how-the-alpha-phase-works,www.gov.uk,2019-05-08T08:37:06+00:00,,,How the alpha phase works
61489f94-61b4-3058-935d-fb4981b24829,https://www.gov.uk/service-manual/agile-delivery/spend-controls-pipeline-process,www.gov.uk,2018-05-04T10:14:26+00:00,,,Spend controls: the new pipeline process
ccbdb3d1-3e3b-381b-bec1-ba595a977abe,https://www.gov.uk/service-manual/agile-delivery/apply-for-approval-to-spend-money-on-a-service,www.gov.uk,2016-05-13T15:51:49+00:00,,,Spend controls: apply for approval to spend money on a service
9d4ea3a8-80a9-3bbc-863f-ae257954e1bf,https://www.gov.uk/service-manual/agile-delivery/measuring-reporting-progress,www.gov.uk,2016-05-23T16:50:06+00:00,,,Measuring and reporting progress
29dfba1c-7e88-3703-acb9-f272818c2df8,https://www.gov.uk/service-manual/agile-delivery/developing-a-roadmap,www.gov.uk,2017-11-16T16:03:14+00:00,,,Developing a roadmap
225600b7-dc7b-3c1c-a88b-fcd6cb7d6b75,https://www.gov.uk/service-manual/agile-delivery/deciding-on-priorities,www.gov.uk,2018-12-06T15:43:58+00:00,,,Deciding on priorities
3cef7f7a-af67-3d6e-8d9a-dcad34a90258,https://www.gov.uk/service-manual/agile-delivery/planning-agile,www.gov.uk,2016-05-23T10:00:51+00:00,,,Planning in agile
5745f5d3-0a2a-32f4-93aa-311159304ecf,https://www.gov.uk/service-manual/agile-delivery/governance-principles-for-agile-service-delivery,www.gov.uk,2016-05-23T09:48:10+00:00,,,Governance principles for agile service delivery
aee2d82e-e8d9-3c54-a77d-8d825d664701,https://www.gov.uk/service-manual/agile-delivery/writing-user-stories,www.gov.uk,2016-05-23T09:47:52+00:00,,,Writing user stories
3c777a74-0d5e-3c28-bda9-2d945c4e200a,https://www.gov.uk/service-manual/communities/standards-and-assurance-community,www.gov.uk,2016-05-18T11:21:38+00:00,,,Standards and assurance community
5fe38305-4a2e-3f5b-a9ea-dba02b491d98,https://www.gov.uk/service-manual/agile-delivery/spend-controls-check-if-you-need-approval-to-spend-money-on-a-service,www.gov.uk,2016-10-25T13:27:25+00:00,,,Spend controls: check if you need approval to spend money on a service
618abde1-0e38-34c8-b74c-cd931b1e6581,https://www.gov.uk/service-manual/user-research/analyse-a-research-session,www.gov.uk,2016-05-24T15:54:08+00:00,,,Analyse a research session
9656621d-aa7e-31d5-95bb-c12da4aece49,https://www.gov.uk/service-manual/agile-delivery/team-wall,www.gov.uk,2016-05-23T09:58:29+00:00,,,Set up a team wall
e70c59ec-c624-3e9b-9b68-57b97decf4e7,https://www.gov.uk/service-manual/agile-delivery/agile-tools-techniques,www.gov.uk,2019-01-18T13:14:56+00:00,,,Agile tools and techniques
fdcbb7d8-ccab-3c71-b8df-f4d13bbd2edb,https://www.gov.uk/service-manual/agile-delivery/create-agile-working-environment,www.gov.uk,2016-05-23T16:49:22+00:00,,,Creating an agile working environment
2eb69a4f-f156-30c5-9146-5d574cdc409e,https://hodigital.blog.gov.uk/category/agile/,hodigital.blog.gov.uk,2018-12-07T12:32:32+00:00,,,"BlogHome Office Digital, Data and Technology"
a28d810c-60c0-37ec-baa8-dc7ec27dab86,https://www.gov.uk/service-manual/agile-delivery/agile-government-services-introduction,www.gov.uk,2016-05-23T09:59:40+00:00,,,Agile and government services: an introduction
30a6d86c-a163-3db8-99b8-b582482d6ce7,https://www.gov.uk/service-manual/agile-delivery/agile-methodologies,www.gov.uk,2016-07-27T13:46:16+00:00,,,Agile methods: an introduction
e7de28eb-e117-321d-816f-c461b26a2bc5,https://mojdigital.blog.gov.uk/category/agile/,mojdigital.blog.gov.uk,2019-07-25T14:57:01+01:00,,,BlogMOJ Digital & Technology
ecf6ae51-6452-30e9-b9d1-3f82f66274dd,https://www.gov.uk/service-manual/communities/product-and-service-community,www.gov.uk,2017-08-01T09:21:38+00:00,,,Product and service community
27c24ddb-431d-3c96-bcdf-3c480ddf555a,https://mojdigital.blog.gov.uk/2014/06/19/mapping-services-for-the-ministry-of-justice/,mojdigital.blog.gov.uk,2014-06-19T11:08:10+01:00,,,BlogMOJ Digital & Technology
befacc76-675a-3378-ba44-43e0af78499a,https://gds.blog.gov.uk/?s=agile,gds.blog.gov.uk,2015-06-25T11:09:36+01:00,,,BlogGovernment Digital Service
4e6b7c43-e700-372f-8f3f-9850f4b7305a,https://userresearch.blog.gov.uk/2018/10/23/how-user-support-ticket-analysis-shapes-what-we-do-on-government-as-a-platform/,userresearch.blog.gov.uk,2018-10-23T16:07:45+01:00,,,BlogUser research in government
ec469287-d988-31a4-8ca6-db533360bd4c,https://www.gov.uk/government/publications/uk-export-finance-business-plan-for-2014-to-2017,www.gov.uk,,,,UK Export Finance strategy and business plan for 2014 to 2017
ded60226-98cf-32a8-b544-7bd0fca42666,https://www.blog.gov.uk/all-posts/page/2/,www.blog.gov.uk,2020-02-06T09:00:49+00:00,,,GOV.UK blogs
8a0fc82b-f7e2-36a5-9340-3528761ed357,https://hodigital.blog.gov.uk/,hodigital.blog.gov.uk,2020-02-03T16:09:49+00:00,,,"BlogHome Office Digital, Data and Technology"
a3ab1d92-9186-3419-9968-ebe4ff5fa039,https://hodigital.blog.gov.uk/2020/02/03/apprentices-making-an-impact-at-home-office-digital-data-and-technology/,hodigital.blog.gov.uk,2020-02-03T16:09:49+00:00,,,"BlogHome Office Digital, Data and Technology"
02cc5e34-07e5-3fcc-a3cc-0208acfd6769,https://hodigital.blog.gov.uk/2020/02/03/ddat-apprentices-demonstrate-an-amazing-level-of-skill/,hodigital.blog.gov.uk,2020-02-03T15:52:08+00:00,,,"BlogHome Office Digital, Data and Technology"
46a862a6-0d39-3bff-9671-c174ce9a711f,https://bpdtsinsights.blog.gov.uk/2020/02/04/why-you-need-to-manage-conflict-in-agile-teams/,bpdtsinsights.blog.gov.uk,2020-02-04T10:00:00+00:00,,,BlogBPDTS Our Insights
fe2b2b5d-19fb-360b-97e3-42f6ebcb377c,https://mojdigital.blog.gov.uk/2020/02/04/my-experience-as-a-cyber-security-apprentice/,mojdigital.blog.gov.uk,2020-02-04T16:41:18+01:00,,,BlogMOJ Digital & Technology
f4b6de0b-2e35-3b94-8c28-d66ae550d160,https://dwpdigital.blog.gov.uk/2020/02/04/how-we-design-content-for-the-universal-credit-digital-service/,dwpdigital.blog.gov.uk,2020-02-04T13:20:38+00:00,,,BlogDWP Digital
df7ef063-d022-3d26-9b4e-ee846d840e41,https://bpdtsinsights.blog.gov.uk/2020/02/05/dont-be-arrogant-dont-make-assumptions/,bpdtsinsights.blog.gov.uk,2020-02-05T09:03:24+00:00,,,BlogBPDTS Our Insights
7315d31a-901a-3031-8a5c-4391d271ec31,https://services.blog.gov.uk/2020/02/04/does-technology-outsourcing-still-have-a-role-in-the-public-sector/,services.blog.gov.uk,2020-02-04T13:34:24+00:00,,,BlogServices in government
d74be25e-6323-333f-a210-dc2a12d00ff9,https://services.blog.gov.uk/2020/02/05/service-assessments-improvements-life-after-live/,services.blog.gov.uk,2020-02-05T23:59:43+00:00,,,BlogServices in government
681de1a7-6229-3a5c-938a-fece51c7e198,https://dwpdigital.blog.gov.uk/2020/02/05/putting-the-user-at-the-heart-of-data-and-analytics/,dwpdigital.blog.gov.uk,2020-02-05T11:31:29+00:00,,,BlogDWP Digital
e551ee3c-c712-3272-8b49-e2beea507d53,https://defradigital.blog.gov.uk/2020/02/05/long-term-flood-risk-a-user-centred-service/,defradigital.blog.gov.uk,2020-02-05T10:13:51+00:00,,,BlogDefra digital
3ecd2b6a-3868-3f52-baa4-dfc5c46cbf26,https://defradigital.blog.gov.uk/,defradigital.blog.gov.uk,2020-01-17T10:32:56+00:00,,,BlogDefra digital
6a0a8ee9-9d77-3326-9fcd-96a5915c5dfa,https://ukhodigital.blog.gov.uk/,ukhodigital.blog.gov.uk,2019-08-01T12:27:59+01:00,,,BlogUK Hydrographic Office
